Parameter,Object,Object timestamp,Writable,Writable timestamp,Value,Value type,Value timestamp,Notification,Notification timestamp,Access list,Access list timestamp
InternetGatewayDevice.DeviceInfo.X_HW_AutoBackupRestore,true,2023-09-13T21:37:54.309Z,true,2023-09-13T21:37:54.309Z,"",,,,,,
InternetGatewayDevice.DeviceInfo.X_HW_CfgWord,false,2023-09-13T21:37:54.309Z,false,2023-09-13T21:37:54.309Z,"",,,,,,
InternetGatewayDevice.DeviceInfo.X_HW_CpuUsed,false,2023-09-13T21:37:54.309Z,false,2023-09-13T21:37:54.309Z,"",,,,,,
InternetGatewayDevice.DeviceInfo.X_HW_CurTime,false,2023-09-13T21:37:54.309Z,false,2023-09-13T21:37:54.309Z,"",,,,,,
InternetGatewayDevice.DeviceInfo.X_HW_IPProtocolVersion,true,2023-09-13T21:37:54.309Z,true,2023-09-13T21:37:54.309Z,"",,,,,,
InternetGatewayDevice.DeviceInfo.X_HW_Loid,false,2023-09-13T21:37:54.309Z,true,2023-09-13T21:37:54.309Z,"",,,,,,
InternetGatewayDevice.DeviceInfo.X_HW_MemUsed,false,2023-09-13T21:37:54.309Z,false,2023-09-13T21:37:54.309Z,"",,,,,,
InternetGatewayDevice.DeviceInfo.X_HW_OperatorID,false,2023-09-13T21:37:54.309Z,true,2023-09-13T21:37:54.309Z,"",,,,,,
InternetGatewayDevice.DeviceInfo.X_HW_SerialNumber,false,2023-09-13T21:37:54.309Z,false,2023-09-13T21:37:54.309Z,"",,,,,,
InternetGatewayDevice.DeviceInfo.X_HW_ServiceAccessInfo,true,2023-09-13T21:37:54.309Z,true,2023-09-13T21:37:54.309Z,"",,,,,,
InternetGatewayDevice.DeviceInfo.X_HW_Syslog,true,2023-09-13T21:37:54.309Z,true,2023-09-13T21:37:54.309Z,"",,,,,,
InternetGatewayDevice.DeviceInfo.X_HW_SyslogConfig,true,2023-09-13T21:37:54.309Z,true,2023-09-13T21:37:54.309Z,"",,,,,,
InternetGatewayDevice.DeviceInfo.X_HW_UpPortMode,false,2023-09-13T21:37:54.309Z,true,2023-09-13T21:37:54.309Z,"",,,,,,
InternetGatewayDevice.DeviceInfo.X_HW_UserContractInfo,true,2023-09-13T21:37:54.309Z,true,2023-09-13T21:37:54.309Z,"",,,,,,
InternetGatewayDevice.DeviceSummary,false,2023-09-13T19:43:42.035Z,false,2023-09-13T19:43:42.035Z,"InternetGatewayDevice:1.4[](Baseline:1, EthernetLAN:1, WiFiLAN:2, Time:1, IPPing:1, DeviceAssociation:1), VoiceService:1.0[1](Endpoint:1, SIPEndpoint:1)",xsd:string,2023-09-13T22:50:18.540Z,,,,
InternetGatewayDevice.Diagnostics,true,2023-09-13T19:43:42.035Z,false,2023-09-13T19:43:42.035Z,"",,,,,,
InternetGatewayDevice.DownloadDiagnostics,true,2023-09-13T19:43:42.035Z,true,2023-09-13T19:43:42.035Z,"",,,,,,
InternetGatewayDevice.IPPingDiagnostics,true,2023-09-13T19:43:42.035Z,true,2023-09-13T19:43:42.035Z,"",,,,,,
InternetGatewayDevice.LANConfigSecurity,true,2023-09-13T19:43:42.035Z,true,2023-09-13T19:43:42.035Z,"",,,,,,
InternetGatewayDevice.LANDevice,true,2023-09-13T19:43:42.035Z,true,2023-09-13T19:43:42.035Z,"",,,,,,
InternetGatewayDevice.LANDevice.1,true,2023-09-13T19:43:42.035Z,true,2023-09-13T19:43:42.035Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.Hosts,true,2023-09-13T19:43:42.035Z,true,2023-09-13T19:43:42.035Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig,true,2023-09-13T19:43:42.035Z,true,2023-09-13T19:43:42.035Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.1,true,2023-09-13T19:43:42.035Z,true,2023-09-13T19:43:42.035Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.1.DuplexMode,false,2023-09-13T21:37:54.309Z,true,2023-09-13T21:37:54.309Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.1.Enable,false,2023-09-13T21:37:54.309Z,true,2023-09-13T21:37:54.309Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.1.MACAddress,false,2023-09-13T21:37:54.309Z,false,2023-09-13T21:37:54.309Z,"94:25:33:3B:D1:C2",xsd:string,2023-09-13T21:37:54.315Z,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.1.MACAddressControlEnabled,false,2023-09-13T21:37:54.309Z,false,2023-09-13T21:37:54.309Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.1.MaxBitRate,false,2023-09-13T21:37:54.309Z,true,2023-09-13T21:37:54.309Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.1.Name,false,2023-09-13T21:37:54.309Z,false,2023-09-13T21:37:54.309Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.1.Stats,true,2023-09-13T21:37:54.309Z,true,2023-09-13T21:37:54.309Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.1.Status,false,2023-09-13T21:37:54.309Z,false,2023-09-13T21:37:54.309Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.1.X_HW_DetectionStatus,false,2023-09-13T21:37:54.309Z,false,2023-09-13T21:37:54.309Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.1.X_HW_DuplexMode,false,2023-09-13T21:37:54.309Z,false,2023-09-13T21:37:54.309Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.1.X_HW_FlowCtrlEnable,false,2023-09-13T21:37:54.309Z,true,2023-09-13T21:37:54.309Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.1.X_HW_L3Enable,false,2023-09-13T21:37:54.309Z,true,2023-09-13T21:37:54.309Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.1.X_HW_Mode,false,2023-09-13T21:37:54.309Z,true,2023-09-13T21:37:54.309Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.1.X_HW_MultiCastVlan,false,2023-09-13T21:37:54.309Z,true,2023-09-13T21:37:54.309Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.1.X_HW_MultiCastVlanAct,false,2023-09-13T21:37:54.309Z,true,2023-09-13T21:37:54.309Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.1.X_HW_Speed,false,2023-09-13T21:37:54.309Z,false,2023-09-13T21:37:54.309Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.1.X_HW_VLAN,false,2023-09-13T21:37:54.309Z,true,2023-09-13T21:37:54.309Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.2,true,2023-09-13T19:43:42.035Z,true,2023-09-13T19:43:42.035Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.3,true,2023-09-13T19:43:42.035Z,true,2023-09-13T19:43:42.035Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceConfig.4,true,2023-09-13T19:43:42.035Z,true,2023-09-13T19:43:42.035Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANEthernetInterfaceNumberOfEntries,false,2023-09-13T19:43:42.035Z,false,2023-09-13T19:43:42.035Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement,true,2023-09-13T19:43:42.035Z,true,2023-09-13T19:43:42.035Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.AllowedMACAddresses,false,2023-09-13T21:37:54.309Z,true,2023-09-13T21:37:54.309Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.AssociatedConnection,false,2023-09-13T21:37:54.309Z,true,2023-09-13T21:37:54.309Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.DHCPConditionalPoolNumberOfEntries,false,2023-09-13T21:37:54.309Z,false,2023-09-13T21:37:54.309Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.DHCPLeaseTime,false,2023-09-13T21:37:54.309Z,true,2023-09-13T21:37:54.309Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.DHCPOption,true,2023-09-13T21:37:54.309Z,true,2023-09-13T21:37:54.309Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.DHCPOptionNumberOfEntries,false,2023-09-13T21:37:54.309Z,false,2023-09-13T21:37:54.309Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.DHCPRelay,false,2023-09-13T21:37:54.309Z,false,2023-09-13T21:37:54.309Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.DHCPServerConfigurable,false,2023-09-13T21:37:54.309Z,true,2023-09-13T21:37:54.309Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.DHCPServerEnable,false,2023-09-13T21:37:54.309Z,true,2023-09-13T21:37:54.309Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.DHCPStaticAddress,true,2023-09-13T21:37:54.309Z,true,2023-09-13T21:37:54.309Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.DHCPStaticAddressNumberOfEntries,false,2023-09-13T21:37:54.309Z,false,2023-09-13T21:37:54.309Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.DNSServers,false,2023-09-13T21:37:54.309Z,true,2023-09-13T21:37:54.309Z,"177.75.56.101,8.8.8.8",xsd:string,2023-09-13T21:38:00.785Z,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.DomainName,false,2023-09-13T21:37:54.309Z,true,2023-09-13T21:37:54.309Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.IPInterface,true,2023-09-13T21:37:54.309Z,true,2023-09-13T21:37:54.309Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.IPInterface.1,true,2023-09-13T21:37:54.309Z,true,2023-09-13T21:37:54.309Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.IPInterface.1.Enable,false,2023-09-13T21:37:54.309Z,true,2023-09-13T21:37:54.309Z,"true",xsd:boolean,2023-09-13T21:37:54.341Z,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.IPInterface.1.IPInterfaceAddressingType,false,2023-09-13T21:37:54.309Z,true,2023-09-13T21:37:54.309Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.IPInterface.1.IPInterfaceIPAddress,false,2023-09-13T21:37:54.309Z,true,2023-09-13T21:37:54.309Z,"192.168.18.1",xsd:string,2023-09-13T21:37:54.343Z,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.IPInterface.1.IPInterfaceSubnetMask,false,2023-09-13T21:37:54.309Z,true,2023-09-13T21:37:54.309Z,"255.255.255.0",xsd:string,2023-09-13T21:37:54.345Z,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.IPInterface.1.X_HW_RouteProtocolAuthKey,false,2023-09-13T21:37:54.309Z,true,2023-09-13T21:37:54.309Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.IPInterface.1.X_HW_RouteProtocolAuthMode,false,2023-09-13T21:37:54.309Z,true,2023-09-13T21:37:54.309Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.IPInterface.1.X_HW_RouteProtocolRx,false,2023-09-13T21:37:54.309Z,true,2023-09-13T21:37:54.309Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.IPInterface.1.X_HW_RouteProtocolRxMode,false,2023-09-13T21:37:54.309Z,true,2023-09-13T21:37:54.309Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.IPInterface.2,true,2023-09-13T21:37:54.309Z,true,2023-09-13T21:37:54.309Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.IPInterfaceNumberOfEntries,false,2023-09-13T21:37:54.309Z,false,2023-09-13T21:37:54.309Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.IPRouters,false,2023-09-13T21:37:54.309Z,true,2023-09-13T21:37:54.309Z,"192.168.18.1",xsd:string,2023-09-13T21:37:54.351Z,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.MACAddress,false,2023-09-13T21:37:54.309Z,false,2023-09-13T21:37:54.309Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.MaxAddress,false,2023-09-13T21:37:54.309Z,true,2023-09-13T21:37:54.309Z,"192.168.18.254",xsd:string,2023-09-13T21:37:54.349Z,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.MinAddress,false,2023-09-13T21:37:54.309Z,true,2023-09-13T21:37:54.309Z,"192.168.18.2",xsd:string,2023-09-13T21:37:54.347Z,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.PassthroughLease,false,2023-09-13T21:37:54.309Z,true,2023-09-13T21:37:54.309Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.PassthroughMACAddress,false,2023-09-13T21:37:54.309Z,true,2023-09-13T21:37:54.309Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.ReservedAddresses,false,2023-09-13T21:37:54.309Z,true,2023-09-13T21:37:54.309Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.SubnetMask,false,2023-09-13T21:37:54.309Z,true,2023-09-13T21:37:54.309Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.UseAllocatedWAN,false,2023-09-13T21:37:54.309Z,true,2023-09-13T21:37:54.309Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.X_HW_DHCPL2RelayEnable,false,2023-09-13T21:37:54.309Z,true,2023-09-13T21:37:54.309Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.X_HW_DHCPOption82Enable,false,2023-09-13T21:37:54.309Z,true,2023-09-13T21:37:54.309Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.X_HW_DHCPOptionInherit,true,2023-09-13T21:37:54.309Z,true,2023-09-13T21:37:54.309Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.X_HW_DNSList,false,2023-09-13T21:37:54.309Z,true,2023-09-13T21:37:54.309Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.X_HW_IPv6Interface,true,2023-09-13T21:37:54.309Z,true,2023-09-13T21:37:54.309Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.X_HW_IPv6Interface.1,true,2023-09-13T21:37:54.309Z,true,2023-09-13T21:37:54.309Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.X_HW_IPv6Interface.1.IPv6Address,true,2023-09-13T21:37:54.309Z,true,2023-09-13T21:37:54.309Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.X_HW_IPv6Interface.1.IPv6Address.1,true,2023-09-13T21:37:54.309Z,true,2023-09-13T21:37:54.309Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.X_HW_IPv6Interface.1.IPv6Address.1.Alias,false,2023-09-13T21:37:54.309Z,false,2023-09-13T21:37:54.309Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.X_HW_IPv6Interface.1.IPv6Address.1.IPv6Address,false,2023-09-13T21:37:54.309Z,true,2023-09-13T21:37:54.309Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.X_HW_IPv6Interface.1.IPv6Prefix,true,2023-09-13T21:37:54.309Z,true,2023-09-13T21:37:54.309Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.X_HW_IPv6Interface.1.IPv6Prefix.1,true,2023-09-13T21:37:54.309Z,true,2023-09-13T21:37:54.309Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.X_HW_IPv6Interface.1.IPv6Prefix.1.Alias,false,2023-09-13T21:37:54.309Z,false,2023-09-13T21:37:54.309Z,"br0_prefix_1",xsd:string,2023-09-13T21:37:54.339Z,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.X_HW_IPv6Interface.1.IPv6Prefix.1.ChildPrefixMask,false,2023-09-13T21:37:54.309Z,true,2023-09-13T21:37:54.309Z,"::/64",xsd:string,2023-09-13T21:37:54.339Z,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.X_HW_IPv6Interface.1.IPv6Prefix.1.Mode,false,2023-09-13T21:37:54.309Z,true,2023-09-13T21:37:54.309Z,"WANDelegated",xsd:string,2023-09-13T21:37:54.339Z,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.X_HW_IPv6Interface.1.IPv6Prefix.1.ParentPrefix,false,2023-09-13T21:37:54.309Z,true,2023-09-13T21:37:54.309Z,"",xsd:string,2023-09-13T21:37:54.339Z,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.X_HW_IPv6Interface.1.IPv6Prefix.1.PreferredLifeTime,false,2023-09-13T21:37:54.309Z,true,2023-09-13T21:37:54.309Z,"233280",xsd:unsignedInt,2023-09-13T21:37:54.339Z,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.X_HW_IPv6Interface.1.IPv6Prefix.1.Prefix,false,2023-09-13T21:37:54.309Z,true,2023-09-13T21:37:54.309Z,"fc00:dead:c0de:7500::/64",xsd:string,2023-09-13T21:37:54.339Z,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.X_HW_IPv6Interface.1.IPv6Prefix.1.ValidLifeTime,false,2023-09-13T21:37:54.309Z,true,2023-09-13T21:37:54.309Z,"259200",xsd:unsignedInt,2023-09-13T21:37:54.339Z,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.X_HW_IPv6Interface.1.ULAEnable,false,2023-09-13T21:37:54.309Z,true,2023-09-13T21:37:54.309Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.X_HW_IPv6Interface.1.ULAIPv6Prefix,true,2023-09-13T21:37:54.309Z,true,2023-09-13T21:37:54.309Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.X_HW_IPv6Interface.1.ULAIPv6Prefix.ULAmode,false,2023-09-13T21:37:54.309Z,true,2023-09-13T21:37:54.309Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.X_HW_IPv6Interface.1.ULAIPv6Prefix.prefix,true,2023-09-13T21:37:54.309Z,true,2023-09-13T21:37:54.309Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.X_HW_MTU,false,2023-09-13T21:37:54.309Z,true,2023-09-13T21:37:54.309Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.X_HW_Option125Enable,false,2023-09-13T21:37:54.309Z,true,2023-09-13T21:37:54.309Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.X_HW_Option60Enable,false,2023-09-13T21:37:54.309Z,true,2023-09-13T21:37:54.309Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANHostConfigManagement.X_HW_PPPoEPITPEnable,false,2023-09-13T21:37:54.309Z,true,2023-09-13T21:37:54.309Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANUSBInterfaceConfig,true,2023-09-13T19:43:42.035Z,true,2023-09-13T19:43:42.035Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANUSBInterfaceNumberOfEntries,false,2023-09-13T19:43:42.035Z,false,2023-09-13T19:43:42.035Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.LANWLANConfigurationNumberOfEntries,false,2023-09-13T19:43:42.035Z,false,2023-09-13T19:43:42.035Z,"",,,,,,
